date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:22:18	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-622dd6138eb6f%22	https://wpocean.com/html/tf/sukun/assets/fonts/slick.eot	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/fonts/slick.eot	(from https://wpocean.com/html/tf/sukun/assets/css/slick-theme.css)
21:22:18	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-622dd6138eb6f%22	https://wpocean.com/html/tf/sukun/assets/fonts/slick.eot?	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/fonts/slickd41d.eot	(from https://wpocean.com/html/tf/sukun/assets/css/slick-theme.css)
21:22:18	1380/1380	---M--	200	added ('OK')	font/woff	etag:%2266f2bcca-564%22	https://wpocean.com/html/tf/sukun/assets/fonts/slick.woff	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/fonts/slick.woff	(from https://wpocean.com/html/tf/sukun/assets/css/slick-theme.css)
21:22:19	1892/1892	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%2266f2bcca-764%22	https://wpocean.com/html/tf/sukun/assets/fonts/slick.ttf	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/fonts/slick.ttf	(from https://wpocean.com/html/tf/sukun/assets/css/slick-theme.css)
21:22:19	2152/2152	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-868%22	https://wpocean.com/html/tf/sukun/assets/fonts/slick.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/fonts/slick.svg	(from https://wpocean.com/html/tf/sukun/assets/css/slick-theme.css)
21:22:19	1362/1362	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-552%22	https://wpocean.com/html/tf/sukun/assets/images/fancybox/fancybox_sprite.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/fancybox/fancybox_sprite.png	(from https://wpocean.com/html/tf/sukun/assets/css/jquery.fancybox.css)
21:22:20	6567/6567	---M--	200	added ('OK')	image/gif	etag:%2266f2bcca-19a7%22	https://wpocean.com/html/tf/sukun/assets/images/fancybox/fancybox_loading.gif	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/fancybox/fancybox_loading.gif	(from https://wpocean.com/html/tf/sukun/assets/css/jquery.fancybox.css)
21:22:20	43/43	---M--	200	added ('OK')	image/gif	etag:%2266f2bcca-2b%22	https://wpocean.com/html/tf/sukun/assets/images/fancybox/blank.gif	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/fancybox/blank.gif	(from https://wpocean.com/html/tf/sukun/assets/css/jquery.fancybox.css)
21:22:20	1003/1003	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-3eb%22	https://wpocean.com/html/tf/sukun/assets/images/fancybox/fancybox_overlay.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/fancybox/fancybox_overlay.png	(from https://wpocean.com/html/tf/sukun/assets/css/jquery.fancybox.css)
21:22:21	6553/6553	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-1999%22	https://wpocean.com/html/tf/sukun/assets/images/fancybox/fancybox_sprite@2x.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/fancybox/fancybox_sprite@2x.png	(from https://wpocean.com/html/tf/sukun/assets/css/jquery.fancybox.css)
21:22:21	13984/13984	---M--	200	added ('OK')	image/gif	etag:%2266f2bcca-36a0%22	https://wpocean.com/html/tf/sukun/assets/images/fancybox/fancybox_loading@2x.gif	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/fancybox/fancybox_loading@2x.gif	(from https://wpocean.com/html/tf/sukun/assets/css/jquery.fancybox.css)
21:22:21	29384/29384	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-72c8%22	https://wpocean.com/html/tf/sukun/assets/images/ui-icons_444444_256x240.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/ui-icons_444444_256x240.png	(from https://wpocean.com/html/tf/sukun/assets/css/jquery-ui.css)
21:22:22	6988/6988	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-1b4c%22	https://wpocean.com/html/tf/sukun/assets/images/ui-icons_555555_256x240.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/ui-icons_555555_256x240.png	(from https://wpocean.com/html/tf/sukun/assets/css/jquery-ui.css)
21:22:23	45123/45123	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Oct%202024%2015:59:10%20GMT	https://wpocean.com/html/tf/sukun/assets/images/ui-icons_ffffff_256x240.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/ui-icons_ffffff_256x240.png	(from https://wpocean.com/html/tf/sukun/assets/css/jquery-ui.css)
21:22:25	45123/45123	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Oct%202024%2015:59:12%20GMT	https://wpocean.com/html/tf/sukun/assets/images/ui-icons_777620_256x240.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/ui-icons_777620_256x240.png	(from https://wpocean.com/html/tf/sukun/assets/css/jquery-ui.css)
21:22:27	45123/45123	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Oct%202024%2015:59:14%20GMT	https://wpocean.com/html/tf/sukun/assets/images/ui-icons_cc0000_256x240.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/ui-icons_cc0000_256x240.png	(from https://wpocean.com/html/tf/sukun/assets/css/jquery-ui.css)
21:22:29	45123/45123	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Oct%202024%2015:59:16%20GMT	https://wpocean.com/html/tf/sukun/assets/images/ui-icons_777777_256x240.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/ui-icons_777777_256x240.png	(from https://wpocean.com/html/tf/sukun/assets/css/jquery-ui.css)
21:22:30	73276/73276	---M--	200	added ('OK')	font/woff2	etag:%2266f2bcca-11e3c%22	https://wpocean.com/html/tf/sukun/assets/fonts/monallesiascript.woff2	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/fonts/monallesiascript.woff2	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:30	207/207	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-cf%22	https://wpocean.com/html/tf/sukun/assets/images/select-icon.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/select-icon.png	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:30	112728/112728	---M--	200	added ('OK')	font/woff	etag:%2266f2bcca-1b858%22	https://wpocean.com/html/tf/sukun/assets/fonts/monallesiascript.woff	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/fonts/monallesiascript.woff	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:31	234761/234761	---M--	200	added ('OK')	image/jpeg	etag:%2266f2bcca-39509%22	https://wpocean.com/html/tf/sukun/assets/images/page-title.jpg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/page-title.jpg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:32	45123/45123	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Oct%202024%2015:59:19%20GMT	https://wpocean.com/html/tf/sukun/assets/images/bg-2.jpg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/bg-2.jpg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:34	45123/45123	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Oct%202024%2015:59:21%20GMT	https://wpocean.com/html/tf/sukun/assets/images/Single-title-shape2.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/Single-title-shape2.png	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:35	87656/87656	---M--	200	added ('OK')	image/jpeg	etag:%2266f2bcca-15668%22	https://wpocean.com/html/tf/sukun/assets/images/slider/text-bg.jpg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/slider/text-bg.jpg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:36	154869/154869	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-25cf5%22	https://wpocean.com/html/tf/sukun/assets/images/wedding-date/1.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/wedding-date/1.svg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:37	1403/1403	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-57b%22	https://wpocean.com/html/tf/sukun/assets/images/date.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/date.png	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:37	154868/154868	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-25cf4%22	https://wpocean.com/html/tf/sukun/assets/images/wedding-date/2.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/wedding-date/2.svg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:38	658045/658045	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-a0a7d%22	https://wpocean.com/html/tf/sukun/assets/images/wedding-date/3.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/wedding-date/3.svg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:38	1601288/1601288	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-186f08%22	https://wpocean.com/html/tf/sukun/assets/images/wedding-date/7.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/wedding-date/7.svg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:38	1601284/1601284	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-186f04%22	https://wpocean.com/html/tf/sukun/assets/images/wedding-date/8.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/wedding-date/8.svg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:39	658079/658079	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-a0a9f%22	https://wpocean.com/html/tf/sukun/assets/images/wedding-date/4.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/wedding-date/4.svg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:40	1011/1011	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-3f3%22	https://wpocean.com/html/tf/sukun/assets/images/select-icon2.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/select-icon2.png	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:40	1427/1427	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-593%22	https://wpocean.com/html/tf/sukun/assets/images/date2.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/date2.png	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:40	36626/36626	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-8f12%22	https://wpocean.com/html/tf/sukun/assets/images/slider/invite-bg.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/slider/invite-bg.png	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:42	32697/32697	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7fb9%22	https://wpocean.com/html/tf/sukun/story.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/story.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:42	810342/810342	---M--	200	added ('OK')	image/jpeg	etag:%2266f2bcca-c5d66%22	https://wpocean.com/html/tf/sukun/assets/images/offer.jpg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/offer.jpg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:43	1414828/1414828	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-1596ac%22	https://wpocean.com/html/tf/sukun/assets/images/wedding-date/5.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/wedding-date/5.svg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:43	1414849/1414849	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-1596c1%22	https://wpocean.com/html/tf/sukun/assets/images/wedding-date/6.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/wedding-date/6.svg	(from https://wpocean.com/html/tf/sukun/assets/sass/style.css)
21:22:44	32479/32479	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7edf%22	https://wpocean.com/html/tf/sukun/story-2.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/story-2.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:44	32019/32019	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7d13%22	https://wpocean.com/html/tf/sukun/story-3.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/story-3.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:44	33272/33272	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-81f8%22	https://wpocean.com/html/tf/sukun/story-4.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/story-4.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:44	32215/32215	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7dd7%22	https://wpocean.com/html/tf/sukun/story-5.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/story-5.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:45	30936/30936	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-78d8%22	https://wpocean.com/html/tf/sukun/story-6.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/story-6.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:45	32167/32167	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7da7%22	https://wpocean.com/html/tf/sukun/story-7.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/story-7.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:45	39366/39366	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-99c6%22	https://wpocean.com/html/tf/sukun/accomodation.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/accomodation.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:46	31991/31991	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7cf7%22	https://wpocean.com/html/tf/sukun/rsvp-2.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/rsvp-2.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:46	31703/31703	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7bd7%22	https://wpocean.com/html/tf/sukun/rsvp-3.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/rsvp-3.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:46	32782/32782	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-800e%22	https://wpocean.com/html/tf/sukun/rsvp-4.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/rsvp-4.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:46	31887/31887	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7c8f%22	https://wpocean.com/html/tf/sukun/rsvp-5.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/rsvp-5.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:47	32306/32306	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7e32%22	https://wpocean.com/html/tf/sukun/rsvp-6.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/rsvp-6.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:47	33189/33189	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-81a5%22	https://wpocean.com/html/tf/sukun/rsvp-7.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/rsvp-7.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:47	30979/30979	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7903%22	https://wpocean.com/html/tf/sukun/planner.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/planner.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:47	33151/33151	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-817f%22	https://wpocean.com/html/tf/sukun/team-single.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/team-single.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:48	30922/30922	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-78ca%22	https://wpocean.com/html/tf/sukun/groom-bride.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/groom-bride.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:48	30382/30382	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-76ae%22	https://wpocean.com/html/tf/sukun/service-s2.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/service-s2.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:48	30869/30869	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7895%22	https://wpocean.com/html/tf/sukun/service-s3.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/service-s3.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:49	41301/41301	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-a155%22	https://wpocean.com/html/tf/sukun/service-single.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/service-single.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:49	32791/32791	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-8017%22	https://wpocean.com/html/tf/sukun/pricing.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/pricing.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:49	7534/7534	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-1d6e%22	https://wpocean.com/html/tf/sukun/login.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/login.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:49	7490/7490	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-1d42%22	https://wpocean.com/html/tf/sukun/register.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/register.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:50	5927/5927	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-1727%22	https://wpocean.com/html/tf/sukun/forgot.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/forgot.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:50	8663/8663	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-21d7%22	https://wpocean.com/html/tf/sukun/coming.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/coming.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:50	26962/26962	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-6952%22	https://wpocean.com/html/tf/sukun/404.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/404.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:51	35019/35019	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-88cb%22	https://wpocean.com/html/tf/sukun/portfolio-grid.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/portfolio-grid.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:51	33310/33310	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-821e%22	https://wpocean.com/html/tf/sukun/portfolio-grid-s2.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/portfolio-grid-s2.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:51	38480/38480	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-9650%22	https://wpocean.com/html/tf/sukun/portfolio-grid-s3.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/portfolio-grid-s3.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:51	32925/32925	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-809d%22	https://wpocean.com/html/tf/sukun/portfolio-masonary.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/portfolio-masonary.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:52	32609/32609	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7f61%22	https://wpocean.com/html/tf/sukun/portfolio-masonary-s2.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/portfolio-masonary-s2.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:52	32609/32609	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7f61%22	https://wpocean.com/html/tf/sukun/portfolio-masonary-s3.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/portfolio-masonary-s3.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:52	31992/31992	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-7cf8%22	https://wpocean.com/html/tf/sukun/portfolio-slide.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/portfolio-slide.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:52	30555/30555	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-775b%22	https://wpocean.com/html/tf/sukun/portfolio-single.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/portfolio-single.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:53	44359/44359	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-ad47%22	https://wpocean.com/html/tf/sukun/shop-single.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/shop-single.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:53	39715/39715	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-9b23%22	https://wpocean.com/html/tf/sukun/wishlist.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/wishlist.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:53	40844/40844	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-9f8c%22	https://wpocean.com/html/tf/sukun/blog-left-sidebar.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/blog-left-sidebar.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:53	33106/33106	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-8152%22	https://wpocean.com/html/tf/sukun/blog-fullwidth.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/blog-fullwidth.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:54	51786/51786	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-ca4a%22	https://wpocean.com/html/tf/sukun/blog-single-left-sidebar.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/blog-single-left-sidebar.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:54	44486/44486	---MCZ	200	added ('OK')	text/html	etag:W/%2266f2bcca-adc6%22	https://wpocean.com/html/tf/sukun/blog-single-fullwidth.html	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/blog-single-fullwidth.html	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:55	102137/102137	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-18ef9%22	https://wpocean.com/html/tf/sukun/assets/images/slider/hero-img-1.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/slider/hero-img-1.png	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:55	35883/35883	---M--	200	added ('OK')	image/jpeg	etag:%2266f2bcca-8c2b%22	https://wpocean.com/html/tf/sukun/assets/images/couple/couple-img-1.jpg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/couple/couple-img-1.jpg	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:55	5474/5474	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-1562%22	https://wpocean.com/html/tf/sukun/assets/images/couple/bride.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/couple/bride.svg	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:55	157159/157159	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-265e7%22	https://wpocean.com/html/tf/sukun/assets/images/slider/bottom-image.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/slider/bottom-image.png	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:55	35336/35336	---M--	200	added ('OK')	image/jpeg	etag:%2266f2bcca-8a08%22	https://wpocean.com/html/tf/sukun/assets/images/couple/couple-img-2.jpg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/couple/couple-img-2.jpg	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:56	5935/5935	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-172f%22	https://wpocean.com/html/tf/sukun/assets/images/couple/groom.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/couple/groom.svg	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:56	45193/45193	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-b089%22	https://wpocean.com/html/tf/sukun/assets/images/couple/flower1.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/couple/flower1.png	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:56	45261/45261	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-b0cd%22	https://wpocean.com/html/tf/sukun/assets/images/couple/flower2.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/couple/flower2.png	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:56	42289/42289	---M--	200	added ('OK')	image/jpeg	etag:%2266f2bcca-a531%22	https://wpocean.com/html/tf/sukun/assets/images/story/story-1.jpg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/story/story-1.jpg	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:56	759/759	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2266f2bcca-2f7%22	https://wpocean.com/html/tf/sukun/assets/images/story/pin.svg	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/story/pin.svg	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:57	2235/2235	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-8bb%22	https://wpocean.com/html/tf/sukun/assets/images/story/f-shape-1.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/story/f-shape-1.png	(from https://wpocean.com/html/tf/sukun/index.html)
21:22:57	2263/2263	---M--	200	added ('OK')	image/png	etag:%2266f2bcca-8d7%22	https://wpocean.com/html/tf/sukun/assets/images/story/f-shape-2.png	C:/Users/HP/Downloads/project/wpocean.com/html/tf/sukun/assets/images/story/f-shape-2.png	(from https://wpocean.com/html/tf/sukun/index.html)
